id,train_raw,station_raw,distance_raw,address_raw,price_raw,space_raw,room_raw,from_raw,contract_taw,type_raw,station,train,distance,price,space,room,from
1159,東急東横線,日吉,徒歩15分以内,港北区箕輪町,41万円,60〜80m²,3LDK,2000年から,2013年7月〜,準工業,14,9,3,41,4,3,2000
1160,東急東横線,日吉,徒歩15分以内,港北区箕輪町,44万円,60〜80m²,3LDK,1987年から,2013年10月〜,準工業,14,9,3,44,4,3,1987
1161,東急東横線,日吉,徒歩15分超,港北区綱島東,30万円,60〜80m²,3LDK,1990年から,2013年4月〜,-,14,9,4,30,4,3,1990
1162,東急東横線,日吉,徒歩15分超,港北区日吉,19万円,20〜40m²,1K,1987年から,2013年4月〜,-,14,9,4,19,2,1,1987
1163,東急東横線,日吉,徒歩15分超,港北区日吉,25万円,0〜20m²,ワンルーム,1989年から,2013年7月〜,準工業,14,9,4,25,1,1,1989
1164,東急東横線,日吉,徒歩15分超,港北区日吉,25万円,0〜20m²,ワンルーム,1989年から,2013年4月〜,準工業,14,9,4,25,1,1,1989
1165,東急東横線,日吉,徒歩15分超,港北区日吉,26万円,40〜60m²,2DK,1982年から,2013年4月〜,準工業,14,9,4,26,3,2,1982
1166,東急東横線,日吉,徒歩15分超,港北区日吉,29万円,40〜60m²,3LDK,1982年から,2013年7月〜,-,14,9,4,29,3,3,1982
1167,東急東横線,日吉,徒歩15分超,港北区日吉,30万円,60〜80m²,3LDK,1997年から,2013年7月〜,準工業,14,9,4,30,4,3,1997
1168,東急東横線,日吉,徒歩15分超,港北区日吉,32万円,60〜80m²,3LDK,1996年から,2013年1月〜,一種住居,14,9,4,32,4,3,1996
1169,東急東横線,日吉,徒歩15分超,港北区日吉,34万円,60〜80m²,3LDK,1996年から,2013年10月〜,一種住居,14,9,4,34,4,3,1996
1170,東急東横線,日吉,徒歩15分超,港北区日吉,35万円,60〜80m²,3LDK,1997年から,2013年10月〜,準工業,14,9,4,35,4,3,1997
1171,東急東横線,日吉,徒歩15分超,港北区日吉,37万円,80〜100m²,3LDK,1988年から,2013年4月〜,-,14,9,4,37,5,3,1988
1172,東急東横線,日吉,徒歩15分超,港北区日吉,38万円,60〜80m²,3LDK,1998年から,2013年4月〜,準工業,14,9,4,38,4,3,1998
1173,東急東横線,日吉,徒歩15分超,港北区日吉,42万円,60〜80m²,3LDK,2004年から,2014年1月〜,準工業,14,9,4,42,4,3,2004
1174,東急東横線,日吉,徒歩15分超,港北区日吉,44万円,80〜100m²,3LDK,2007年から,2014年1月〜,一種住居,14,9,4,44,5,3,2007
1175,東急東横線,日吉,徒歩15分超,港北区日吉,44万円,80〜100m²,3LDK,2007年から,2013年4月〜,一種住居,14,9,4,44,5,3,2007
1176,東急東横線,日吉,徒歩15分超,港北区日吉,46万円,60〜80m²,2SLDK,1998年から,2014年1月〜,一種住居,14,9,4,46,4,2,1998
1177,東急東横線,日吉,徒歩15分超,港北区日吉,46万円,60〜80m²,2SLDK,1998年から,2013年4月〜,一種住居,14,9,4,46,4,2,1998
1178,東急東横線,日吉,徒歩15分超,港北区日吉,52万円,60〜80m²,2LDK,2007年から,2013年7月〜,一種住居,14,9,4,52,4,2,2007
1179,東急東横線,日吉,徒歩15分超,港北区日吉本町,66万円,60〜80m²,3LDK,2006年から,2013年4月〜,二種中高層,14,9,4,66,4,3,2006
1180,東急東横線,日吉,徒歩15分超,港北区箕輪町,26万円,40〜60m²,3DK,1986年から,2013年10月〜,準工業,14,9,4,26,3,3,1986
1181,東急東横線,日吉,徒歩15分超,港北区箕輪町,37万円,60〜80m²,3LDK,1995年から,2013年10月〜,準工業,14,9,4,37,4,3,1995
1182,東急東横線,日吉,徒歩15分超,港北区箕輪町,38万円,60〜80m²,3LDK,2001年から,2014年1月〜,準工業,14,9,4,38,4,3,2001
1183,東急東横線,日吉,徒歩15分超,港北区箕輪町,38万円,60〜80m²,4LDK,1996年から,2013年4月〜,準工業,14,9,4,38,4,4,1996
1184,東急東横線,日吉,徒歩15分超,港北区箕輪町,40万円,60〜80m²,3LDK,1996年から,2013年7月〜,準工業,14,9,4,40,4,3,1996
1185,東急東横線,日吉,徒歩15分超,港北区箕輪町,45万円,40〜60m²,2LDK,1993年から,2013年7月〜,準工業,14,9,4,45,3,2,1993
1186,東急東横線,日吉,徒歩15分超,港北区箕輪町,45万円,60〜80m²,3LDK,2008年から,2013年10月〜,準工業,14,9,4,45,4,3,2008
1187,東急東横線,日吉,バス,港北区下田町,35万円,60〜80m²,3LDK,2001年から,2013年10月〜,-,14,9,5,35,4,3,2001
1188,東急東横線,日吉,バス,港北区下田町,35万円,60〜80m²,3LDK,2001年から,2013年7月〜,一種低層,14,9,5,35,4,3,2001
1189,東急東横線,日吉,バス,港北区下田町,36万円,80〜100m²,3LDK,2000年から,2013年7月〜,一種低層,14,9,5,36,5,3,2000
1190,東急東横線,日吉,バス,港北区下田町,36万円,80〜100m²,3LDK,2000年から,2013年4月〜,一種低層,14,9,5,36,5,3,2000
1191,東急東横線,綱島,徒歩5分以内,港北区綱島西,17万円,20〜40m²,ワンルーム,1981年から,2013年7月〜,商業,28,9,1,17,2,1,1981
1192,東急東横線,綱島,徒歩5分以内,港北区綱島西,20万円,40〜60m²,ワンルーム,1973年から,2013年7月〜,商業,28,9,1,20,3,1,1973
1193,東急東横線,綱島,徒歩5分以内,港北区綱島西,21万円,60〜80m²,1SLDK,1971年から,2013年10月〜,一種住居,28,9,1,21,4,1,1971
1194,東急東横線,綱島,徒歩5分以内,港北区綱島西,34万円,80〜100m²,4LDK,1987年から,2013年7月〜,一種低層,28,9,1,34,5,4,1987
1195,東急東横線,綱島,徒歩5分以内,港北区綱島西,37万円,80〜100m²,3SLDK,1980年から,2013年4月〜,商業,28,9,1,37,5,3,1980
1196,東急東横線,綱島,徒歩5分以内,港北区綱島西,38万円,40〜60m²,3DK,1983年から,2013年10月〜,商業,28,9,1,38,3,3,1983
1197,東急東横線,綱島,徒歩5分以内,港北区綱島西,39万円,40〜60m²,2LDK,1984年から,2013年7月〜,商業,28,9,1,39,3,2,1984
